date,title,writerP,zbody
20120919 18:25,공 (수정)개인정보취급방침 변경 안내,티에르니,안녕하세요 넥슨 회원 여러분개인정보취급방침 변경 세부 내용 중 수정된 사항이 있어 재안내 드립니다 변경 내용7 수집한 개인정보의 위탁 부분 개인정보 항목 삭제자세한 내용은 아래 변경세부내용을 참고 부탁 드립니다감사합니다안녕하세요 넥슨회원여러분개인정보취급방침이 2012년 9월 25일자로 변경됩니다회원 여러분들께서는 변경되는 내용을 참고하시어서비스 이용에 불편을 겪지 않도록 주의하여 주시기 바랍니다 변경 대상넥슨 기존회원 개인정보취급방침 넥슨 멤버스 회원 개인정보취급방침 변경 내용1 수집하는 개인정보의 항목 및 수집 방법 내 일부 내용 추가3 개인정보의 수집 및 이용목적 내 일부 내용 추가4 개인정보의 보유 및 이용기간 내 일부 내용 추가6 개인정보 제공 및 공유 내 일부 내용 추가7 수집한 개인정보의 위탁 내 일부 내용 삭제 및 추가 적용 일시 2012년 9월 25일 변경 세부 내용 넥슨 기존 회원 넥슨 멤버스 회원
20120917 10:25,공 917 넥슨고객센터 전화상담 오픈시간 변경 안내,알로르,안녕하세요 넥슨회원 여러분 넥슨 고객센터 입니다금일 넥슨 고객센터 콜 시스템 장비 점검을 진행하게 되어전화상담 오픈 시간이 변경 되었습니다고객 여러분의 깊은 양해 부탁 드립니다 9월 17일(월) 전화상담 오픈시간: 13:00점검시간에도 메일을 통한 온라인 고객상담 접수는 가능하오니문의사항이 있으실 경우 넥슨홈페이지 내 문의메일보내를 이용하여 주시면빠른 시일 내에 답변 드릴 수 있도록 하겠습니다 고객지원 온라인 상담 안내1) http:wwwnexoncom 하단 중앙에 고객센 선택2) 도움말 선택 혹은 검색 하여 질문에 해당하는 도움말 확인3) 추가 문의내용은 문의하기문의방법안내 중 이메일 문의하기 이용앞으로도 항상 최선을 다하는 넥슨 고객센터가 될 수 있도록노력하겠습니다감사합니다
20120830 18:46,공 개인정보취급방침 변경 안내,알로르,안녕하세요 넥슨회원여러분개인정보취급방침이 2012년 9월 6일자로 변경됩니다회원 여러분들께서는 변경되는 내용을 참고하시어서비스 이용에 불편을 겪지 않도록 주의하여 주시기 바랍니다 변경 대상넥슨 멤버스 회원 개인정보취급방침 넥슨 기존회원 개인정보취급방침 변경 내용1 수집하는 개인정보의 항목 및 수집방법 내 일부 내용 추가3 개인정보의 수집 및 이용목적 내 일부 내용 추가4 개인정보의 보유 및 이용기간 내 일부 내용 추가6 개인정보 제공 및 공유 내 일부 내용 삭제 및 추가7 수집한 개인정보의 위탁 내 일부 내용 삭제 적용 일시 2012년 9월 6일 변경 세부 내용 변경 세부 내용 보러가기감사합니다
20120830 16:07,공 넥슨 고객센터 운영시간 변경 안내,알로르,안녕하세요 넥슨 회원 여러분 넥슨 고객센터입니다여름방학 기간 동안(7월23일8월31일까지) 연장 운영 되었던넥슨 고객센터 상담시간이 93(월) 부터 변경됩니다 변경일자: 2012년 9월 3일(월) 전화상담 : 10:0013:00 14:0018:00 (주말 및 법정공휴일 휴무) 메일상담 : 10:0019:00 (주말 및 법정공휴일 휴무)여름방학 동안에도 넥슨 게임에 주신 큰사랑에 감사 드리며앞으로도 항상 최선을 다하는 넥슨 고객센터가 되도록 노력하겠습니다감사합니다
20120830 14:43,공 2012년 9월 캐릭터 이름변경서버이전 서비스 진행일 안내,리블링즈,안녕하세요마비노기 운영팀입니다2012년 9월의 캐릭터 이름 변경 작업과캐릭터 서버 이전 작업이 다음과 같이 진행됩니다 캐릭터 이름 변경 작업작업 날짜 9월 6일 정기점검 시 9월 20일 정기점검 시 캐릭터 서버 이전 작업작업 날짜 9월 13일 정기점검 시 9월 27일 정기점검 시감사합니다
20120828 10:11,공 828 넥슨고객센터 전화상담 운영시간 변경 안내,티에르니,안녕하세요 넥슨회원 여러분 넥슨 고객센터 입니다금일 넥슨 고객센터 콜 시스템 장비 점검을 진행하게 되어전화상담 운영 시간이 평소보다 2시간 단축되어 12시에 시작됩니다이점 고객 여러분의 깊은 양해 부탁 드립니다 8월 28일(화) 전화상담 운영시간: 12:0019:00점검시간에도 메일을 통한 온라인 고객상담 접수는 가능하오니문의사항이 있으실 경우 넥슨홈페이지 내 문의메일보내를이용하여 주시면 빠른 시일 내에 답변 드릴 수 있도록 하겠습니다 고객지원 온라인 상담 안내1) http:wwwnexoncom 하단 중앙에 고객센 선택2) 도움말 선택 혹은 검색 하여 질문에 해당하는 도움말 확인3) 추가 문의내용은 문의하기문의방법안내 중 이메일 문의하기 이용앞으로도 항상 최선을 다하는 넥슨 고객센터가 될 수 있도록노력하겠습니다감사합니다
20120827 16:35,공 827 넥슨고객센터 전화상담 운영시간 변경 안내,필라리스,안녕하세요 넥슨회원 여러분 넥슨 고객센터 입니다금일 넥슨 고객센터 콜 시스템 장비 점검을 진행하게 되어전화상담 운영 시간이 평소보다 1시간 이른 18시에 종료됩니다이점 고객 여러분의 깊은 양해 부탁 드립니다 8월 27일(월) 전화상담 운영시간: 10:0018:00점검시간에도 메일을 통한 온라인 고객상담 접수는 가능하오니문의사항이 있으실 경우 넥슨홈페이지 내 문의메일보내를 이용하여주시면 빠른 시일 내에 답변 드릴 수 있도록 하겠습니다 고객지원 온라인 상담 안내1) http:wwwnexoncom 하단 중앙에 고객센 선택2) 도움말 선택 혹은 검색 하여 질문에 해당하는 도움말 확인3) 추가 문의내용은 문의하기문의방법안내 중 이메일 문의하기 이용 앞으로도 항상 최선을 다하는 넥슨 고객센터가 될 수 있도록노력하겠습니다감사합니다
20120808 15:29,공 넥슨캐시 이용약관 변경 안내,티에르니,안녕하세요 넥슨 회원 여러분넥슨캐시 이용 약관이 2012년 8월 18일자로 변경됩니다넥슨 회원 여러분께서는 변경되는 내용을 확인하시어서비스 이용에 불편을 겪지 않도록 주의하여 주시기 바랍니다 변경 내용 넥슨캐시서비스 이용 약관 제 6조 변경 세부 내용제 6 조 넥슨캐시의 사 넥슨 캐시를 이용하여 구매한 콘텐츠에 대해 청약철회를 한 경우 회원은 해당 콘텐츠를 반환또는 삭제하여야 하며 회사는 유료 콘텐츠를 반환 받은 날로부터 3영업일 이내에 대급을 환급합니다이 경우 회사가 환급을 지연한 때에는 그 지연기간에 대하여 전자상거래 등에서의 소비자보호에관한 법률에서 정한 이율을 곱하여 산정한 지연이자를 지급합니다 적용 일시 2012년 8월 18일기존 약관 보더 좋은 게임 서비스 제공을 위하여 최선을 다하겠습니다감사합니다
20120805 16:58,공 (내용수정)84(토) 핫타임 이벤트 관련 보상 범위 변경 안내,티이케,안녕하세요마비노기 입니다84(토) 로그인 지연 때문에 핫타임 이벤트 진행이 원활하지 못했던 점 양해 부탁드립니다마비노기팀에서는 다음과 같이 핫타임 이벤트 보상 지급 기준을 확대 적용하여이벤트 참여에 불편을 겪으신 유저 분들께 동일 아이템 지급을 준비하고 있습니다84(토) 오후 9시 오후 11시 사이에 월드 내 접속한 기록이 있으나이벤트 보상 아이템을 받지 못한 계정에 지급(아이스 드래곤 호루라기 AP 50포션)해당 보상은 대상자 선정이 완료된 후 점검 진행 시 지급할 예정이니여러분들의 너그러운 양해 부탁드립니다항상 기쁨 드리는 마비노기가 될 수 있도록 노력하겠습니다감사합니다
20120802 09:24,공 2012년 8월 캐릭터 이름변경서버이전 서비스 진행일 안내,키블리아,안녕하세요마비노기 운영팀입니다2012년 8월의 캐릭터 이름 변경 작업과캐릭터 서버 이전 작업이 다음과 같이 진행됩니다 캐릭터 서버 이전 작업작업 날짜 8월 2일 정기점검 시 8월 16일 정기점검 시 8월 30일 정기점검 시 캐릭터 이름 변경 작업작업 날짜 8월 9일 정기점검 시 8월 23일 정기점검 시감사합니다
20120731 14:14,공 더 클래식 2차 운명의 끈 : 인형사 업데이트 변경점 안내,키블리아,"안녕하세요마비노기 운영팀입니다2012년 7월 31일 화요일에 투입된더 클래식 2차 운명의 끈 : 인형사 업데이트로 변경되는 내용은 다음과 같습니다 새로운 재능 인형사가 추가됩니다신규 재능 인형사가 추가됩니다 인형술 수련 재능은 캐릭터 생성 혹은 환생 시 나오를 통해 선택할 수 있습니다 마스터 인형사가 되면 NPC레자르를 통해 인형사 그랜드 마스터에 도전할 수 있습니다 인형사 재능 레벨에 따라 신규 서브 재능을 획득할 수 있습니다신규 스킬 11종이 추가됩니다 마리오네트 핸들을 이용한 스킬 2종 와이어 풀링핸들을 착용한 채로 적에게 실을 날려 묶은 후 강하게 당겨 쓰러뜨립니다하나의 적을 무리로부터 떼어 놓거나 아군에게 달려드는 적을 방해하는데 유용합니다 와이어 바인딩핸들을 착용한 채로 멀리 떨어져 있는 적을 실로 묶어 움직이지 못하게 묶어주는 스킬로적이 묶여있거나 풀려난 후에도 일정 시간 동안 지속적인 피해를 줍니다 인형 소환조종 스킬 3종 콜로서스 마리오네트 피에로 마리오네트커다란 덩치만큼이나 강력한 전투형 콜로서스 마리오네트혹은 아름답지만 치명적인 무기를 숨기고 있는 전투형 피에로 마리오네트를 소환하는 스킬로인형술 스킬이 랭크업 될수록 소환되는 마리오네트는 점점 강력해집니다 마리오네트 조종술마리오네트를 조종하는 기술로소환된 마리오네트와 인형사를 연결하거나 연결 해제시켜주는 스킬입니다 마리오네트 핸들로 소환된 인형으로 적들을 공격할 수 있는 스킬 6종 1막: 우연한 충돌인형사의 사정거리 안에 있는 적을 마리오네트를 조종하여 밀어내고 경직을 주게 됩니다 2막: 솟구치는 분노마리오네트를 조종해 강력한 3연타 공격을 가하여 적에게 피해를 주는 전투 스킬입니다 4막: 질투의 화신인형사 주변에 있는 모든 적을 마리오네트가 원 모양으로 돌면서 밖으로 밀쳐냅니다 6막: 유혹의 올가미마리오네트가 주변으로 실을 뻗어 범위 안에 있는 모든 적을자기 자신쪽으로 당기고 도발하는 전투 스킬 입니다 7막: 광란의 질주마리오네트를 조종해 강력한 힘으로 돌진하여 마주치는 모든 적을 날려버립니다 9막: 깨어나는 생명영혼력은 9막을 제외한 5종의 마리오네트 공격 스킬 사용으로 채울 수 있습니다영혼력이 완전히 채워진 마리오네트는 일시적으로 생명을 얻고 깨어납니다깨어난 마리오네트는 이전보다 더욱 강력한 공격을 할 수 있으며인형사가 직접 조종을 하지 않아도 스스로의 의지가 생겨 적들을 공격 합니다 인형사용 신규 무기 마리오네트 핸들이 추가 됩니다 인형사의 모든 스킬은 마리오네트 핸들을 착용한 상태에서 사용가능합니다 마리오네트 핸들을 이용한 공격은 캐릭터의 체력과 솜씨에 따라 그 위력이 결정됩니다 마리오네트의 생명력은 마리오네트 전용 포션을 사용하여 회복시킬 수 있습니다 마리오네트에게 생명력 회복 포션을 계속해서 사용하면 포션의 효과가 점점 줄어들게 됩니다 손상되거나 행동불능된 마리오네트는 마리오네트 전용 수리도구를 통해 수리할 수 있습니다 전용 수리도구는 각 마을 힐러의 집에서 구매하거나 핸디크래프트로 직접 만들어사용할 수 있습니다 피에로 마리오네트콜로세스 마리오네트 스킬 랭크에 따라 사용가능한 등급의 마리오네트가정해져 있습니다신규 npc가 이멘 마하에 추가 됩니다 이멘 마하의 인형 공방에서 휴 레리 맥컬리 등 신규 NPC들을 만나볼 수 있습니다 레리를 통해 아르바이트를 맥컬리를 통해 일일퀘스트를 진행할 수 있습니다 아르바이트 일일퀘스트 등의 완료 보상으로 마리오네트 포션 인형 수리도구 레시피 등을얻을 수 있습니다신규 재능 인형사에 대한 스토리 퀘스트가 추가 됩니다 와이어 바인딩 스킬을 습득하면 퀘스트를 받을 수 있습니다 스토리 퀘스트는 와이어 바인딩 스킬 습득 시 셰익스피어 퀘스트 탭에서 획득가능합니다 UI가 리뉴얼 됩니다 전체적으로 폰트가 확대되어 게임 내 안내되는 내용이 읽기 쉬워집니다 스킬 아이콘이 확대되어 본인이 시전하고 있는 스킬 및 상대방의 스킬을보다 쉽게 알아 볼 수 있습니다 자주 이용하는 메뉴가 직관적인 아이콘 형식으로 변경됩니다 환경설정에서 ""던전 줌아웃 확장"" 옵션명이 ""줌아웃 확장"" 으로 바뀌며일반 필드에서도 줌아웃이 적용되도록 변경됩니다 기존 UI의 테마 5종 및 새로운 9종의 테마가 추가되어 총 14종의 다양한 스킨을 이용할 수있습니다 채팅 창에 보이는 메시지가 최대 10줄로 변경됩니다 스킬 정보창을 esc키를 이용하여 닫을 수 없었던 문제가 수정됩니다 신여신강림이 일부 변경 및 수정됩니다 야수화 스킬의 습득방법에 G2팔라딘 클리어 조건 설명이 추가됩니다 신여신강림 G2를 진행하는 중 선행 키워드를 이용해 구여신강림 퀘스트를 받을 수 있던문제가 수정됩니다 G1완료 이후에도 티르 나 노이에 갈 수 없었던 문제가 수정됩니다 G2 팔라딘 실습 퀘스트 중 일부 컷신이 나오지 않던 문제가 수정됩니다 임시 인벤토리가 비어있는 상태에서만 환생가능하도록 변경됩니다 페카 일반던전에 8인 이하의 인원도 입장 가능하도록 변경됩니다 뗏목에서는 파운딩 스킬을 사용할 수 없도록 변경됩니다 순간이동 마법사 임프가 라노 지역을 저장할 수 있도록 변경됩니다 단 초보자 튜토리얼을 완료한 캐릭터만 가능합니다 환생 시 수련 재능의 스킬 설명 및 재능창의 관련스킬이재능경험치를 많이 지급하는 순으로 아이콘 순서가 변경됩니다 아이리가 깃든 정령 무기를 파기할 수 없던 문제가 수정됩니다 배틀 만돌린 제작 마감 단계에서 금속 부분 색상이 정상 적용되지 않던문제가 수정됩니다 일부 서브 재능 타이틀 중 로얄과 챔피언의 순서가 서로 바뀌어 있던문제가 수정됩니다감사합니다"
20120727 16:00,공 UI 변경 후 개선 관련 안내,필라리스,안녕하세요마비노기 입니다7월 31일(화) 더 클래식 : 운명의 끈 업데이트를 앞두고미리 테스트 서버에서 신규 업데이트된 내용을 체험해보실 수 있도록테스트 서버에 업데이트된 상태입니다많은 분들께서 미리 테스트 서버에서 플레이를 해보시고버그리포트 및 건의사항 게시판을 통해 보내주시는오류 내용과 다양한 건의사항들은 저희가 모두 확인하고 있습니다특히 이번 업데이트 내용 중큰 변화 중 하나라고 할 수 있는 UI 개선에 대해서도 많은 관심과 의견을 보내주신 것에 감사드리며보내주신 의견들을 수렴하여 일부 내용이 변경될 예정입니다대략적인 변경사항은 아래와 같으며일부 내용은 727(금)에 테스트 서버에 업데이트 된 상태입니다1 UI 색상 추가도시남자 딸기우유 등 깜직하고 세련된 스킨이 9개 12개로더 다양한 선택을 하실 수 있도록 추가됩니다2 채팅창 위치 이동화면 중앙 하단의 생명력마나스태미나 상태 바가 하단에 고정되며왼쪽 하단에 고정되어 있던 채팅창의 위치가 중앙으로 변경됩니다3 시야 확장옵션을 통해 시야 범위를 조정할 수 있게 변경됩니다위 3가지 외에도 스킬창 개선 등의 작업을731(화) 정식서버 업데이트 후에도 지속적으로 진행할 예정입니다UI 개선에 대한 의견은 건의 게시판 등을 통해 의견 주시면적극적으로 반영할 수 있도록 노력할 예정이오니사용에 불편함을 느끼시거나 더 좋은 개선 방향에 대한 의견이 있으시다면언제든지 건의 게시판 등을 통해 의견 부탁 드립니다많은 변화 속에서도 변함없이 마비노기를 사랑해주시는밀레시안 여러분들게 깊은 감사 말씀을 드립니다
20120719 17:43,공 개인정보취급방침 변경 안내,티에르니,안녕하세요 넥슨회원여러분개인정보취급방침이 2012년 7월 26일자로 변경됩니다회원 여러분들께서는 변경되는 내용을 참고하시어서비스 이용에 불편을 겪지 않도록 주의하여 주시기 바랍니다 변경 내용개인정보취급방침 변경내6 개인정보 제공 및 공유 내 일부 내용 추가결제수단별 제공정보 상세보기 변경내각 항목 제공되는 정보 수정 적용 일시 2012년 7월 26일 변경 세부 내용개인정보취급방침 변경내결제수단별 제공정보 상세보기 변경내
20120710 13:34,공 (내용수정)더 클래식 1차 그랜드 마스터 업데이트 변경점 안내,키블리아,안녕하세요마비노기 운영팀입니다2012년 7월 10일 화요일에 투입된더 클래식 1차 그랜드 마스터 업데이트로 변경되는 내용은 다음과 같습니다 재능 시스템이 투입됩니다 새 캐릭터를 생성하거나 환생 시 수련 재능을 선택 할 수 있으며 수련 재능에 따라 추가 능력치를 받거나 수련을 쉽게 할 수 있습니다 수련 재능 선택 시 초보자에게 추천 표시가 추가 됩니다 기존의 캐릭터들은 패치 후 첫 로그인시 나오에게서 수련 재능을 선택할 수 있습니다 캐릭터의 스킬에 따라 재능을 획득 할 수 있습니다 캐릭터가 사용하고 있는 재능타이틀에 관계없이 재능을 획득 성장 할 때마다 보너스 능력치를 받을 수 있습니다 획득한 재능의 정보는 UI 하단의 재능 버튼을 통하여 확인할 수 있습니다 재능 타이틀은 캐릭터 정보 창에서 하루에 한번 변경할 수 있습니다 특정 재능을 성장 시키면 숨겨진 서브 재능을 찾을 수 있습니다 마스터 재능에 도달하면 그랜드 마스터에 도전 할 수 있습니다 위대한 재능 인장 20개와 npc 레자르가 판매하는 그랜드 마스터 금장증서를 보유하고 레자르와 대화하면 그랜드 마스터를 받을 수 있습니다 마스터 재능 달성 후 npc 레자르에게 퀘스트를 받아 수행하면 위대한 재능 인장을 얻을 수 있습니다 캐릭터는 한번에 하나의 그랜드 마스터를 보유 가능합니다 새 그랜드 마스터를 획득하기 위해서는 NPC 레자르의 그랜드 마스터 미션을 다시 한번 수행해야 됩니다 신규 캐릭터는 여행 수련 재능을 선택할 수 없으며 환생 시 선택 가능하게 됩니다 장래희망 시스템이 수련 재능으로 대체 됨에 따라 상인 장래희망 보너스는 생산 계열 수련 재능 보너스로 일부 차등 변경 되었습니다 수련 재능에 따라 일부 튜토리얼과 초보자 지급 무기가 변경됩니다 체력 지력 솜씨 의지 행운의 최대수치가 1500으로 상향 조정됩니다 그림자미션에 등장하는 몬스터의 생명력이 미션 등급에 따라 소폭 상향 조정됩니다 생활 마스터리 스킬 8종이 추가 됩니다 다량의 양털을 빠르게 채칩할 수 있게 해주는 양털 깎기 스킬 곡괭이로 광석이나 퀼린 스톤 유황 등을 더 잘 채집할 수 있게 해주는 채광 스킬 암탉에게서 신선한 달걀을 빨리 채집할 수 있게 해주는 달걀 채집 스킬 젖소에게서 신선한 유기농 우유를 더욱 빠르게 생산할 수 있는 우유 짜기 스킬 낫으로 밀이나 보리 옥수수를 더 빠르게 수확할 수 있게 해주는 추수 스킬 호미로 감자나 조개를 더 잘 채집할 수 있게 해주는 호미질 스킬 교역을 할 때 조금 더 이득을 볼 수 있도록 해주는 교역 마스터리 스킬 감자 밀 보리 옥수수 거미줄 양털을 한번에 묶을 수 있는 양이 5개에서 10개로 늘어납니다 바리던전이 일부 변경 조정됩니다 철광석 동광석 은광석 금광석 미스릴 광석을 한번에 묶을 수 있는 양이 10개에서 50개로 늘어납니다 하나의 광석 더미에서 광석을 7번까지 채집 가능하게 변경됩니다 캐릭터 생성과정과 로그인 로비가 새롭게 리뉴얼 됩니다 캐릭터 선택창의 배경이 변경됩니다 선택창 입장 시 에린 시간에 따라 천체가 변화합니다 캐릭터 생성 및 환생 과정이 개선됩니다 캐릭터 생성 시 카드를 먼저 선택하게 됩니다 선택 가능한 외형은 밝게 표시됩니다 티르코네일 npc의 외형과 모션이 새롭게 리뉴얼됩니다 일부 스킬이 일부 스킬의 쿨타임과 데미지가 변경 됩니다 스매시 스킬의 쿨타임이 3초로 변경됩니다 윈드밀 스킬의 쿨타임이 2초씩 감소됩니다 매그넘 샷 스킬의 쿨타임이 05초씩 감소됩니다 자이언트 캐릭터의 스매시 스킬 대미지가 100 상향됩니다 휴식 스킬을 랭크 업 할 때 의지가 감소하지 않도록 변경됩니다 스킬을 새로 획득하거나 캐릭터를 환생 하면 적용됩니다 디펜스 카운터 어택 스킬의 쿨타임이 스킬이 사용될 때 적용되도록 변경됩니다 카루 숲과 울레이드 숲에서 등장하는 길가의 버섯 이름이 보이도록 변경됩니다 게임 최초 실행 시 로미오와 줄리엣 프롤로그 영상이 출력되지 않도록 변경됩니다 마누스 데이안 힐브린 아르바이트의 항목과 보상 종류가 변경됩니다 신여신강림이 일부 변경 및 수정됩니다 G1 최종무곡 퀘스트 수락 후 던전을 진행하지 않아도 완료되던 문제가 수정됩니다 팔라딘 변신 스킬을 가지고 있던 캐릭터가 G2를 완료하면 스피리트 오브 오더 스킬이 F랭크가 되던 문제가 수정됩니다 G3 이멘마하 사람들이 말하는 마하 퀘스트 진행 시 쪽지를 다시 받을 수 없던 문제가 수정됩니다 일부 메인스트림 진행 시 퀘스트 완료 후에도 키워드가 사라지지 않던 문제가 수정됩니다 퀘스트 완료 후에도 남아있던 일부 키워드가 재접속시 사라지게 됩니다 에반에게 감사 인사 퀘스트 완료 시 간헐적으로 타르라크의 기록 아이템이 사라지지 않던 문제가 수정되어 재접속시 사라지게 됩니다 신여신강림 선택 시 G3 또는 C1 완료를 선택한 경우 간헐적으로 변신 스킬을 얻을 수 없던 문제가 수정됩니다 변신 스킬을 획득하지 못한 캐릭터는 재 접속 시 해당하는 변신 스킬이 지급됩니다 바인드 퀘스트를 완료 한 후 저세상에서 행동불능이 되었을 때 간헐적으로 저세상에서 부활할 수 없던 문제가 수정됩니다 항마의 로브 제작 퀘스트 바울 던전 클리어 진행 시 영상이 정상적으로 종료되지 않던 문제가 수정됩니다 구 여신강림과 신여신강림을 교차 진행할 수 있었던 문제가 수정됩니다 NPC와 대화 도중 간헐적으로 대화내용이 보이지 않거나 이미지가 보이지 않던 문제가 수정됩니다 신 여신강림 선택 퀘스트를 포기할 수 없도록 변경됩니다 무기 교체 시 전장의 고함 특수 악보가 정상적으로 적용되지 않던 문제가 수정됩니다 자이언트 야수화 상태에서 양손둔기 사용 시 휴식모션이 나오지 않던 문제가 수정됩니다 패밀리 가입 후 성별을 바꿔 환생해도 가계도의 아이콘이 환생 이전의 성별로 표시되던 문제가 수정됩니다 스카하 동굴 부서진 배 위를 걸을 때의 음향 문제가 수정됩니다 랜스 카운터 스킬 중 반격이 크리티컬로 발 수련 항목이 적용되지 않던 문제가 수정됩니다 다른 캐릭터의 2인용 낚시 의자에 앉은 상태에서 비정상 종료가 될 경우 다른 지역으로의 이동과 스킬 사용이 불가능하던 문제가 수정됩니다 천옷 만들기 스킬 사용 시 남은 재료가 사라지던 문제가 수정됩니다 교역 파트너가 장비에 관계없이 맨손으로 공격하는 모션을 취하던 문제가 수정됩니다 교역 중 교역 파트너를 소환해제하고 교역을 완료한 후 다시 소환하지 않아도 파트너 운송 수단을 이용할 수 있던 문제가 수정됩니다 교역 파트너를 업은 상태에서 강제로 내려질 때 전투가 불가능하던 문제가 수정됩니다 파트너 퀘스트를 받은 상태로 채널 이동 시 퀘스트가 남아있던 문제가 수정됩니다 교역 파트너와 함께 탈것을 타고 이동 시 일부 마을간 이동을 할 수 없었던 문제가 수정됩니다 루의 그리브에서 자이언트 세공 목록이 나오던 문제가 수정 됩니다 교역 중 마창대회를 할 수 있었던 문제가 수정됩니다 획득 불가능한 일부 저널이 리스트에 보이던 문제가 수정됩니다감사합니다
20120704 17:44,공 테스트 서버 재능 시스템 변경점 안내,쇼네드,안녕하세요마비노기입니다테스트 서버에서 특화 재능 선택 시관련 스킬들이 모두 1랭크가 되도록 변경됩니다스킬 랭크업으로 마스터 재능에 쉽게 도달하고그랜드 마스터에도 도전해 보시기 바랍니다감사합니다
20120702 13:10,공 2012년 7월 캐릭터 이름변경서버이전 서비스 진행일 안내,키블리아,안녕하세요마비노기 운영팀입니다2012년 7월의 캐릭터 이름 변경 작업과캐릭터 서버 이전 작업이 다음과 같이 진행됩니다 캐릭터 서버 이전 작업작업 날짜 7월 5일 정기점검 시 7월 19일 정기점검 시 캐릭터 이름 변경 작업작업 날짜 7월 12일 정기점검 시 7월 26일 정기점검 시감사합니다
20120620 11:22,공 마비노기 8주년 릴레이 이벤트 7주차 상품 변경 안내,일리크,안녕하세요마비노기입니다마비노기 8주년 기념 릴레이 7주차 이벤트 이리아 뗏목 와인 농장 이벤트 중와인 농장 이벤트 참여자에게 추첨을 통해 지급되는 상품이 변경되어 안내 드립니다와인 농장 이벤트에서 변경된 경품 내용은 다음과 같습니다 와인 농장 상품 변경 내용 변경 전이벤트 참여자 중 추첨을 통해 100명을 선발하여 다음과 같이 지급하프 골렘 서버 캐릭터: 프리미엄 와인 1병하프 골렘 서버 외 캐릭터: 미닛메이드 프리미엄 포도 주스 15L 한상자(12병) 변경 후이벤트 참여자 중 추첨을 통해 100명을 선발하여전원에게 미닛메이드 프리미엄 포도 주스 15L 한상자(12병) 지급이벤트 상품과 관련하여 혼란을 드린 점 양해 부탁드리며앞으로 보다 멋진 이벤트 상품으로 찾아가도록 노력 하겠습니다감사합니다 이리아 뗏목 와인 농장 이벤트 공지 바로가
